dog_id, age, weight, sex, kind, color, neuter, thumnail, profile, careAddr, careNm, special, find_place , find_date , end_date
N446494202000318,2020(년생),4(Kg),F,믹스견,갈색/검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009040609167_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040609167.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,유기동물 삼호 보호소,충분한 먹이와 젖을 먹지 못하여 성장률이 낮으나 그중에 가장건강함,신한리14,20200904,20200914
N446494202000317,2020(년생),4(Kg),F,믹스견,진 밤색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040609778_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040609778.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,유기동물 삼호 보호소,충분한 먹이와 젖을 먹지 못하여 성장률이 낮다/,신한리14,20200904,20200914
N446494202000316,2020(년생),4(Kg),F,믹스견,고동색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040609920_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040609920.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,유기동물 삼호 보호소,충분한 먹이와 젖을 먹지 못하여 성장률이 낮다/,신한리14,20200904,20200914
N446494202000315,2017(년생),8(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040609696_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040609696.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,유기동물 삼호 보호소,오랫동안 유기된 아이가 빈집에서 4마리 새끼와 함께 구조됨,신한리14,20200904,20200914
N446494202000314,2020(년생),4(Kg),M,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040609773_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040609773.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,유기동물 삼호 보호소,건강하고 똘똘한 수컷 아이인데 집을 찾지 못한 것으로 추정됨 ,참 정형외과 옆 난 하우스,20200904,20200914
N446493202000093,2020(년생),2(Kg),M,믹스견,황색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041009465_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041009465.jpeg,전라남도 해남군 해남읍 해리 355-4,해남군유기동물보호소,사람을 잘 따름,마산 신당승강장,20200904,20200914
N446493202000092,2020(년생),2(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041009745_s[1].jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041009745.jpeg,전라남도 해남군 해남읍 해리 355-4,해남군유기동물보호소,사람을 잘 따름,마산 신당승강장,20200904,20200914
N446492202000041,2019(년생),3(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009040909673_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909673.png,전라남도 강진군 강진읍 초지길 109-62 (강진읍/ 강진군상하수도사업소) ,강진군 유기견 보호소,온순하며 사람을 잘 따름,강진군 마량면사무소 앞,20200904,20200914
N446492202000040,2019(년생),4(Kg),M,믹스견,검정색,U,http://www.animal.go.kr/files/shelter/2020/07/202009040909354_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909354.png,전라남도 강진군 강진읍 초지길 109-62 (강진읍/ 강진군상하수도사업소) ,강진군 유기견 보호소,사람을 따르지 않고 사나움,강진군 마량면사무소 앞,20200904,20200914
N446491202000183,2016(년생),30(Kg),M,진도견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041509831_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041509831.jpg,전라남도 장흥군 안양면 우드랜드길 288 (안양면/ 남도국제교육원) 축산사업소,장흥군 동물보호센터,인명사고발생(개물림)/ 파란색 하네스 착용,안양면 청송마을,20200904,20200914
N446488202000364,2018(년생),6(Kg),F,믹스견,연갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041609561_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041609561.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,작은개/귀여움/온순함/사람잘따름,고흥군 고흥읍 샘마트,20200904,20200914
N446488202000363,2020(년생),4(Kg),F,믹스견,흰색/연갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041609619[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041609619[1].jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,작은개/ 귀여움,고흥군 두원면 운대마을,20200904,20200914
N446488202000362,2017(년생),9(Kg),F,믹스견,흰색/검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041609404_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041609404.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,작은개/귀여움,고흥군 두원면 운대마을,20200904,20200914
N446484202000335,2020(년생),7.4(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/20200904170958_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200904170958.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,광양시 임시보호소,믹스 검정 암컷 6개월추정,중마동 항만 12로 주변,20200904,20200914
N445470202000714,2020(년생),4(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041709465_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041709465.jpg,전라북도 남원시 왕정동 67 ,하나동물병원,피부질환,남원시 주생면 내동리 광촌마을,20200904,20200914
N445464202002177,2019(년생),14(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041709764_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041709764.jpg,전라북도 전주시 덕진구 인후동1가 806-6,행복한동물병원,주황색목줄 착용,정언신로 14-44주변,20200904,20200914
N444568202000908,2020(년생),2(Kg),M,믹스견,검/흰,N,http://www.animal.go.kr/files/shelter/2020/07/202009041609477_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041609477.jpg,충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,온순함,당진시 합덕읍 삼호길9,20200904,20200914
N444460202000669,2019(년생),20(Kg),M,시베리안 허스키,검은색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041109205_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041109205.jpg,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,금일동물보호센터,검은색 시베리안허스키,홍동면 운월리 137-1,20200904,20200911
N444452202001438,2018(년생),13(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041709216_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041709216.jpg,충청남도 아산시 염치읍 충무로 295-9 (염치읍) ,아산시동물보호센터,1438호(관리) 903호(공고) 온순함,송악면 외암로 947 이마트24시편의점,20200904,20200914
N444452202001434,2018(년생),15(Kg),F,사모예드,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041209858_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041209858.jpg,충청남도 아산시 염치읍 충무로 295-9 (염치읍) ,아산시동물보호센터,1434호(관리) 901호(공고) 온순하고 사람을 좋아함,염치읍 백암길 131번길 집 마당,20200904,20200914
N443571202001825,2017(년생),4(Kg),F,스피츠,흰색 ,N,http://www.animal.go.kr/files/shelter/2020/07/202009041209926_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041209926.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,미용이 되어있는 순한아이 ,분평동 대승 스카이빌 ,20200904,20200914
N443571202001824,2017(년생),6(Kg),M,보스턴 테리어,검흰,N,http://www.animal.go.kr/files/shelter/2020/07/20200904120967_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200904120967.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,빨간색 하네스를 착용 사람을 좋아함 ,청대 앞 맘스터치 ,20200904,20200914
N443444202000224,2020(년생),1.2(Kg),F,믹스견,크림색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041709622_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041709622.jpg,충청북도 영동군 영동읍 계산로 54 (영동읍/ 최종주동물병원) ,최종주동물병원,크림색,양강면 괴목리,20200904,20200914
N443444202000223,2020(년생),1.1(Kg),M,믹스견,크림색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041709452_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041709452.jpg,충청북도 영동군 영동읍 계산로 54 (영동읍/ 최종주동물병원) ,최종주동물병원,크림색,양강면 괴목리,20200904,20200914
N442430202000099,2018(년생),10(Kg),M,시베리안 허스키,회색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041709658[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041709658[1].jpg,강원도 철원군 동송읍 장흥로 311 (동송읍/ 철원군농업기술센타) 농업기술센터,철원군,문혜소방서에서 인계/,철원군 김화읍 읍내리 457,20200904,20200914
N442429202000396,2020(년생),2.5(Kg),F,믹스견,검갈색믹스,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909623_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909623.jpg,강원도 정선군 정선읍 정선로 1321 (정선읍) ,정선가축병원,특이사항 없음,정선군 정선읍 덕우삼거리 인근,20200904,20200911
N442429202000395,2020(년생),2.5(Kg),M,믹스견,갈색믹스,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909936_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909936.jpg,강원도 정선군 정선읍 정선로 1321 (정선읍) ,정선가축병원,특이사항 없음,정선군 정선읍 덕우삼거리 인근,20200904,20200911
N442429202000394,2020(년생),2.5(Kg),M,믹스견,갈색믹스,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909932_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909932.jpg,강원도 정선군 정선읍 정선로 1321 (정선읍) ,정선가축병원,특이사항 없음,정선군 정선읍 덕우삼거리 인근,20200904,20200911
N442429202000393,2020(년생),0.5(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909920_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909920.jpg,강원도 정선군 정선읍 정선로 1310 ,다나동물병원,특이사항 없음,정선군 북평면 북평3길 80 인근,20200904,20200911
N442429202000392,2020(년생),0.5(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909602_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909602.jpg,강원도 정선군 정선읍 정선로 1310 ,다나동물병원,특이사항 없음,정선군 북평면 북평3길 80 인근,20200904,20200911
N442429202000391,2020(년생),0.5(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909447_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909447.jpg,강원도 정선군 정선읍 정선로 1310 ,다나동물병원,특이사항 없음,정선군 북평면 북평3길 80 인근,20200904,20200911
N442429202000390,2020(년생),0.5(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909481_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909481.jpg,강원도 정선군 정선읍 정선로 1310 ,다나동물병원,특이사항 없음,정선군 북평면 북평3길 80 인근,20200904,20200911
N442429202000389,2020(년생),0.5(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009040909258_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009040909258.jpg,강원도 정선군 정선읍 정선로 1310 ,다나동물병원,박스에 담겨 버려짐,정선군 북평면 북평3길 80 인근,20200904,20200911
N442428202000064,2020(년생),4(Kg),M,믹스견,아이보리,Y,http://www.animal.go.kr/files/shelter/2020/07/20200904100986_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200904100986.jpg,강원도 평창군 진부면 청송로 61 ,평창군유기동물보호소,특이사항 없음,강원도 평창군 진부면 진고개로 406-4,20200904,20200914
N442423202000380,2018(년생),22(Kg),F,믹스견,흰/황,N,http://www.animal.go.kr/files/shelter/2020/07/20200904110996_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200904110996.jpg,강원도 속초시 하도문길 103 (대포동) ,속초시유기동물보호소,사나움,조양동 연포길49-7,20200904,20200914
N442420202000411,2020(년생),1(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909907_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909907.jpg,강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,2개월 추정,입암동 아파트 단지내,20200904,20200914
N442418202000534,2015(년생),6(Kg),F,푸들,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041609188_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041609188.jpg,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,춘천시 동물보호센터,갈색/ 온순/ 빨간색목줄,공지로 480,20200904,20200914
N441554202001314,2020(년생),6.00(Kg),F,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009042009662_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009042009662.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,광주TNR동물병원초월,9-10/ 칩없음/ 온순한 성격의 강아지/ 사람을 좋아함,광주시 직동로 일대,20200904,20200914
N441553202002707,2018(년생),15(Kg),M,믹스견,크림색/갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009041809998_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041809998.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,경계심 많은 편/ 입질 있음/,화성시 향남읍 길성길 166-46,20200904,20200914
N441553202002706,2017(년생),7(Kg),F,스피츠,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041809578_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041809578.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,꼬리 제외 털이 바짝 미용되어있음/ 경계심과 겁이 많음/ 입질있음/,화성시 향남읍 상신리 손개2길 4-20,20200904,20200914
N441553202002705,2016(년생),12(Kg),M,아메리칸 코카 스파니엘,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009041809567_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041809567.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,스파니엘 블랙탄 믹스 추정/ 순한 편/ 온 몸 검정색/,화성시 정남면 관항길 212,20200904,20200914
N441553202002703,2018(년생),5(Kg),F,믹스견,흰색/ 검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009041509368_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041509368.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,왼쪽 눈두덩이와 양쪽 귀 검정/ 다리 점박이/ 겁 많은 편/,팔탄면 노하리 596-21 동방낚시터,20200904,20200914
N441553202002702,2018(년생),7(Kg),F,믹스견,갈색/ 흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041509578_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041509578.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,얼굴은 흰색과 갈색 얼룩무늬/ 귀 끝은 거뭇함/ 약간의 경계와 겁이 있는 편/,화성시 황계동 황계길 130-6,20200904,20200914
N441553202002701,2020(년생),4(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009041509190_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009041509190.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,몸이 조금 크고 통통한 편/ 경계심과 겁이 살짝 있음/ 귀는 축 처짐/,화성시 황계동 황계길 130-6,20200904,20200914
